label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
PLAY,0.0,0.0,-0.15575066208839417,-0.07653063535690308,-0.2937885820865631,-0.2530750334262848,-0.3977908790111542,-0.3428872525691986,-0.49425968527793884,-0.37264686822891235,-0.14011572301387787,-0.5296186208724976,-0.13244085013866425,-0.7514472007751465,-0.1248844787478447,-0.8885447382926941,-0.11740048974752426,-1.0,-0.029117800295352936,-0.5333002209663391,-0.0681876689195633,-0.5368378162384033,-0.0684690847992897,-0.35783103108406067,-0.06060218811035156,-0.21833616495132446,0.07386846095323563,-0.4962165355682373,0.013186895288527012,-0.46980398893356323,0.0062844417989254,-0.312146931886673,0.012900757603347301,-0.19379599392414093,0.17123328149318695,-0.4343985319137573,0.11371055990457535,-0.44635337591171265,0.07626831531524658,-0.32871702313423157,0.0674099549651146,-0.23475731909275055
PLAY,0.0,0.0,-0.161127969622612,-0.06033920496702194,-0.3095117211341858,-0.23242290318012238,-0.41861340403556824,-0.3186098635196686,-0.5212894678115845,-0.3358839452266693,-0.16215866804122925,-0.5259506106376648,-0.15572212636470795,-0.7473940253257751,-0.1475347876548767,-0.8837653994560242,-0.14314575493335724,-1.0,-0.05150938406586647,-0.5350301265716553,-0.07952985912561417,-0.5419026613235474,-0.07812520861625671,-0.36857813596725464,-0.07458075881004333,-0.2308216691017151,0.05340654402971268,-0.5028312802314758,0.00937105156481266,-0.47711503505706787,-0.005588337779045105,-0.3166297376155853,-0.010592245496809483,-0.19665905833244324,0.15397530794143677,-0.44620513916015625,0.10859625786542892,-0.4474811255931854,0.06439976394176483,-0.3221432864665985,0.043401774019002914,-0.22393125295639038
PLAY,0.0,0.0,-0.16853708028793335,-0.035342466086149216,-0.3293704390525818,-0.18983891606330872,-0.45919063687324524,-0.26339191198349,-0.5698379278182983,-0.26940473914146423,-0.2008497267961502,-0.5004931092262268,-0.19053992629051208,-0.7426354289054871,-0.18152455985546112,-0.8768137097358704,-0.17255523800849915,-1.0,-0.09112400561571121,-0.5050153136253357,-0.09217289835214615,-0.538561999797821,-0.08976030349731445,-0.3633238673210144,-0.08778556436300278,-0.2561905086040497,0.016303854063153267,-0.4755614399909973,0.006455910857766867,-0.494833767414093,-0.010181129910051823,-0.3197709321975708,-0.02125713974237442,-0.21867303550243378,0.11769083142280579,-0.42768096923828125,0.10886044055223465,-0.4654886722564697,0.06734146177768707,-0.31811100244522095,0.040613844990730286,-0.2208205610513687
PLAY,0.0,0.0,-0.17118291556835175,-0.006086800713092089,-0.3416125178337097,-0.12748640775680542,-0.4652511477470398,-0.17998984456062317,-0.5761569738388062,-0.16722212731838226,-0.26496177911758423,-0.4642924964427948,-0.25694024562835693,-0.713016152381897,-0.24495914578437805,-0.8669635057449341,-0.23095859587192535,-1.0,-0.16260278224945068,-0.4854041337966919,-0.07795801758766174,-0.547732949256897,-0.05066144838929176,-0.36645931005477905,-0.052207786589860916,-0.22626599669456482,-0.060870211571455,-0.47700202465057373,0.006282300688326359,-0.4993550777435303,0.011070851236581802,-0.33370962738990784,-0.005939874332398176,-0.21953026950359344,0.03251044079661369,-0.45006775856018066,0.07184150815010071,-0.49728286266326904,0.06274974346160889,-0.3572898805141449,0.04278523847460747,-0.25707894563674927
PLAY,0.0,0.0,-0.17238329350948334,-0.017589647322893143,-0.33578217029571533,-0.14195331931114197,-0.45486539602279663,-0.20662888884544373,-0.5645134449005127,-0.21418213844299316,-0.26722994446754456,-0.47245001792907715,-0.25256451964378357,-0.7204260230064392,-0.23675723373889923,-0.8717552423477173,-0.2157982885837555,-1.0,-0.16056391596794128,-0.495653361082077,-0.08623375743627548,-0.5528416037559509,-0.05239739641547203,-0.3746122717857361,-0.04385825991630554,-0.23169581592082977,-0.05701110512018204,-0.48739510774612427,-0.0018887644400820136,-0.5033641457557678,0.01328361127525568,-0.34126994013786316,0.006602011155337095,-0.2185143679380417,0.03861952945590019,-0.46036607027053833,0.06543418020009995,-0.5006831288337708,0.06454037129878998,-0.3757353723049164,0.05093498155474663,-0.27466368675231934
PLAY,0.0,0.0,-0.1808723509311676,-0.02052353136241436,-0.3492685556411743,-0.1575971245765686,-0.46617382764816284,-0.23638054728507996,-0.5757863521575928,-0.26208531856536865,-0.2770855128765106,-0.5015425086021423,-0.26911821961402893,-0.7411165237426758,-0.2430618703365326,-0.8835933804512024,-0.21113857626914978,-1.0,-0.16533592343330383,-0.5246033668518066,-0.09570503979921341,-0.5797926783561707,-0.057521555572748184,-0.3990212678909302,-0.04634814336895943,-0.24935148656368256,-0.055455584079027176,-0.5153958797454834,0.00014689425006508827,-0.5323194265365601,0.016256511211395264,-0.36311593651771545,0.01043529063463211,-0.2299148440361023,0.04635028913617134,-0.48766571283340454,0.07392839342355728,-0.5301933288574219,0.07041861116886139,-0.3910004794597626,0.054444506764411926,-0.27759039402008057
PLAY,0.0,0.0,-0.2081230878829956,-0.006576132494956255,-0.3978689908981323,-0.16363419592380524,-0.5163366198539734,-0.28183698654174805,-0.6268272399902344,-0.35439735651016235,-0.3259879946708679,-0.5664717555046082,-0.32967057824134827,-0.825926661491394,-0.28615623712539673,-0.9479905366897583,-0.22962449491024017,-1.0,-0.20137353241443634,-0.5964202880859375,-0.12607483565807343,-0.6345760822296143,-0.07405856251716614,-0.4320172071456909,-0.04791968688368797,-0.2554803192615509,-0.07800646871328354,-0.5900745391845703,-0.02415945939719677,-0.595332682132721,0.004147525876760483,-0.4044036567211151,0.013060340657830238,-0.2503213584423065,0.04087398946285248,-0.5665959119796753,0.07021203637123108,-0.6149320602416992,0.07242356240749359,-0.4591320753097534,0.06548967212438583,-0.33174189925193787
PLAY,0.0,0.0,-0.20595917105674744,0.004005769267678261,-0.39811980724334717,-0.1546105593442917,-0.5194909572601318,-0.27764132618904114,-0.6268553137779236,-0.3549237847328186,-0.3243544101715088,-0.5552977323532104,-0.3244432806968689,-0.8167224526405334,-0.2809852957725525,-0.9421901702880859,-0.2277340590953827,-1.0,-0.19654245674610138,-0.584357738494873,-0.12838126718997955,-0.6437278389930725,-0.07988523691892624,-0.43715566396713257,-0.056253623217344284,-0.2592262029647827,-0.07077635824680328,-0.5764406323432922,-0.02217569574713707,-0.5905484557151794,0.007555609103292227,-0.40144386887550354,0.018173083662986755,-0.2513139545917511,0.04985823109745979,-0.5486908555030823,0.07399991154670715,-0.6067131161689758,0.07976894825696945,-0.4505368769168854,0.07641308009624481,-0.322358101606369
PLAY,0.0,0.0,-0.1982511281967163,0.0033279499039053917,-0.38308653235435486,-0.15280379354953766,-0.49603456258773804,-0.2735365033149719,-0.5997493863105774,-0.3467707931995392,-0.31364426016807556,-0.5317288041114807,-0.3045673072338104,-0.7737017273902893,-0.267482727766037,-0.9047940969467163,-0.22310949862003326,-1.0,-0.18876498937606812,-0.5621731281280518,-0.12350713461637497,-0.6130523085594177,-0.07228206843137741,-0.41733574867248535,-0.04602235555648804,-0.25154900550842285,-0.06698150187730789,-0.5568335652351379,-0.01975773088634014,-0.5681264996528625,0.011293635703623295,-0.3873412311077118,0.024274718016386032,-0.2446509152650833,0.05034642294049263,-0.5334206819534302,0.0725366473197937,-0.5873501300811768,0.08003872632980347,-0.4363596439361572,0.07935229688882828,-0.3107299506664276
PLAY,0.0,0.0,-0.19221845269203186,-0.0015042772283777595,-0.3681689500808716,-0.14352624118328094,-0.47422805428504944,-0.25403180718421936,-0.5718702673912048,-0.3187350332736969,-0.30256760120391846,-0.5094116926193237,-0.2883921265602112,-0.7458113431930542,-0.2624371349811554,-0.8843521475791931,-0.23065628111362457,-1.0,-0.18413817882537842,-0.5396550297737122,-0.12356727570295334,-0.5756076574325562,-0.07335614413022995,-0.3948705494403839,-0.047141119837760925,-0.2443101555109024,-0.06829129904508591,-0.5356751084327698,-0.02566656284034252,-0.5384181141853333,0.0019988249987363815,-0.37090328335762024,0.01121463067829609,-0.2378217875957489,0.04149741679430008,-0.5112545490264893,0.05920905992388725,-0.5449204444885254,0.062208741903305054,-0.40494853258132935,0.05849463865160942,-0.28911298513412476
PLAY,0.0,0.0,-0.17728690803050995,-0.017339766025543213,-0.33870258927345276,-0.1528427004814148,-0.4489985704421997,-0.23930378258228302,-0.5563245415687561,-0.2685942053794861,-0.2765290141105652,-0.4840589463710785,-0.2640160620212555,-0.7255401611328125,-0.24843204021453857,-0.8721864819526672,-0.2287364900112152,-1.0,-0.16644084453582764,-0.5090563893318176,-0.11229774355888367,-0.5655059814453125,-0.06903740018606186,-0.3872070908546448,-0.050249528139829636,-0.24196040630340576,-0.057670898735523224,-0.5030872821807861,-0.021366756409406662,-0.5200849175453186,0.001494089257903397,-0.3576059341430664,0.005267046391963959,-0.23131805658340454,0.04329642280936241,-0.47573980689048767,0.05587638542056084,-0.5199733972549438,0.055208928883075714,-0.3870961368083954,0.0476471409201622,-0.2773401737213135
PLAY,0.0,0.0,-0.17604367434978485,-0.018682917580008507,-0.34175699949264526,-0.15148212015628815,-0.46197509765625,-0.2300320565700531,-0.5738707780838013,-0.23555269837379456,-0.26811209321022034,-0.47058525681495667,-0.2609925866127014,-0.7197185158729553,-0.2503218352794647,-0.8694050312042236,-0.23622630536556244,-1.0,-0.1587483435869217,-0.49168452620506287,-0.11149091273546219,-0.558220624923706,-0.07157225906848907,-0.38039299845695496,-0.05263419821858406,-0.23540227115154266,-0.05055743083357811,-0.48298582434654236,-0.015203604474663734,-0.5138322114944458,0.004675289150327444,-0.35281097888946533,0.007304960396140814,-0.2271142601966858,0.04959302768111229,-0.45432668924331665,0.061395809054374695,-0.5100526809692383,0.059314120560884476,-0.3765144944190979,0.05379103496670723,-0.26518136262893677
PLAY,0.0,0.0,-0.1657673716545105,-0.042387206107378006,-0.32449403405189514,-0.19013284146785736,-0.4398474097251892,-0.27034154534339905,-0.5432990193367004,-0.2741870880126953,-0.21162614226341248,-0.49822166562080383,-0.20575398206710815,-0.7384491562843323,-0.20019370317459106,-0.8772048950195312,-0.19692778587341309,-1.0,-0.101142518222332,-0.5024900436401367,-0.11126447468996048,-0.5551616549491882,-0.08940665423870087,-0.3780207335948944,-0.07374277710914612,-0.24579299986362457,0.00708748446777463,-0.47415679693222046,-0.0051560369320213795,-0.4985392093658447,-0.007387886755168438,-0.3256543278694153,-0.01089554000645876,-0.20513562858104706,0.11276285350322723,-0.42233213782310486,0.10064957290887833,-0.4731241464614868,0.06674783676862717,-0.3394871652126312,0.04133821651339531,-0.2364303171634674
PLAY,0.0,0.0,-0.1288832128047943,-0.10021266341209412,-0.22594821453094482,-0.2803002595901489,-0.27726250886917114,-0.3917364478111267,-0.34701284766197205,-0.4302856922149658,-0.08344817906618118,-0.5496764779090881,-0.0991450622677803,-0.7522463202476501,-0.11033856123685837,-0.8870028853416443,-0.11868391185998917,-1.0,0.013373592868447304,-0.5484628081321716,-0.10492846369743347,-0.5347965359687805,-0.11507964879274368,-0.3800255060195923,-0.09946568310260773,-0.2698061764240265,0.09567277133464813,-0.5056121349334717,-0.03365619480609894,-0.46641939878463745,-0.04943808168172836,-0.3247404992580414,-0.04488963261246681,-0.2206122726202011,0.16920728981494904,-0.43552616238594055,0.056749675422906876,-0.41718098521232605,0.009881340898573399,-0.31064942479133606,-0.006583250127732754,-0.22459211945533752
PLAY,0.0,0.0,-0.12159104645252228,-0.13887880742549896,-0.1868816316127777,-0.3158267140388489,-0.20920191705226898,-0.4275827705860138,-0.25098296999931335,-0.50307697057724,-0.039547763764858246,-0.5808308124542236,-0.06975789368152618,-0.7719680070877075,-0.09921897202730179,-0.8947579264640808,-0.11757316440343857,-1.0,0.048713210970163345,-0.570297122001648,-0.1144319549202919,-0.5606315732002258,-0.13370978832244873,-0.4099152982234955,-0.10322649031877518,-0.3193589150905609,0.11061936616897583,-0.5101613402366638,-0.0664694607257843,-0.4737451374530792,-0.08321846276521683,-0.3339386284351349,-0.06184641644358635,-0.25341877341270447,0.15404056012630463,-0.4258623719215393,0.007256563752889633,-0.4087381064891815,-0.02876584418118,-0.30556634068489075,-0.027938926592469215,-0.23936210572719574
PLAY,0.0,0.0,-0.10756102949380875,-0.1301438957452774,-0.16165582835674286,-0.30961787700653076,-0.1677001416683197,-0.4432370364665985,-0.16966888308525085,-0.5297499895095825,-0.000989470980130136,-0.5734678506851196,-0.03981457278132439,-0.7581651210784912,-0.07688724249601364,-0.8889173865318298,-0.10493814200162888,-1.0,0.07964375615119934,-0.5568010210990906,-0.10522444546222687,-0.5475754737854004,-0.12638193368911743,-0.3943066895008087,-0.10315340757369995,-0.28896012902259827,0.13111509382724762,-0.4869935214519501,-0.0618288591504097,-0.4579414129257202,-0.07215023785829544,-0.3169746994972229,-0.05378580465912819,-0.2205195426940918,0.1592400223016739,-0.38540413975715637,0.007113576866686344,-0.37757182121276855,-0.028064172714948654,-0.273328572511673,-0.02998197078704834,-0.1887338012456894
PLAY,0.0,0.0,-0.14770399034023285,-0.09521057456731796,-0.2635692358016968,-0.27464818954467773,-0.3367840349674225,-0.36682355403900146,-0.417280375957489,-0.3842095136642456,-0.11079151928424835,-0.5410753488540649,-0.12249341607093811,-0.7541012763977051,-0.13303379714488983,-0.8896716237068176,-0.14205482602119446,-1.0,-0.007437108084559441,-0.5396347641944885,-0.08699653297662735,-0.5440314412117004,-0.09872616827487946,-0.3908270299434662,-0.09351997822523117,-0.27210289239883423,0.08581716567277908,-0.4988160729408264,-0.015224281698465347,-0.4729973077774048,-0.034470926970243454,-0.3270263969898224,-0.03484232723712921,-0.21425142884254456,0.17538169026374817,-0.4329957365989685,0.08397025614976883,-0.42779070138931274,0.029629157856106758,-0.3161506950855255,0.0032590075861662626,-0.22122423350811005
PLAY,0.0,0.0,-0.17337235808372498,-0.04865819588303566,-0.33252671360969543,-0.2183866947889328,-0.4429123103618622,-0.3151034712791443,-0.5467106103897095,-0.3326936364173889,-0.17718692123889923,-0.5084024667739868,-0.17935152351856232,-0.7428415417671204,-0.1759893000125885,-0.882252037525177,-0.17500266432762146,-1.0,-0.06595917046070099,-0.5167032480239868,-0.11626195907592773,-0.5050235986709595,-0.11623813956975937,-0.3494478166103363,-0.10004666447639465,-0.24908973276615143,0.03907446190714836,-0.47858408093452454,-0.02087973989546299,-0.45716485381126404,-0.03688802197575569,-0.30980589985847473,-0.03187068551778793,-0.2167407125234604,0.14166998863220215,-0.4175904393196106,0.0855599120259285,-0.41874974966049194,0.03676595911383629,-0.30138087272644043,0.017844805493950844,-0.21801038086414337
PLAY,0.0,0.0,-0.16460555791854858,0.00715835765004158,-0.31293192505836487,-0.1315658986568451,-0.42282959818840027,-0.22960343956947327,-0.5343254804611206,-0.2845275402069092,-0.17562170326709747,-0.44801780581474304,-0.14188995957374573,-0.6935029029846191,-0.0927089974284172,-0.8619662523269653,-0.05032831430435181,-1.0,-0.07423271983861923,-0.4484904706478119,0.0089102266356349,-0.4940639138221741,0.019660886377096176,-0.3266391158103943,0.012160290963947773,-0.1967228800058365,0.01695123128592968,-0.3992794454097748,0.08274921029806137,-0.4183861017227173,0.07626691460609436,-0.2625589370727539,0.05923693627119064,-0.14665165543556213,0.09253887832164764,-0.31984543800354004,0.13895809650421143,-0.3495490550994873,0.1298026144504547,-0.21996726095676422,0.11489298939704895,-0.11930842697620392
PLAY,0.0,0.0,-0.155351459980011,-0.010874725878238678,-0.3189821243286133,-0.1797366589307785,-0.4352341890335083,-0.27091968059539795,-0.5467206239700317,-0.2919241487979889,-0.15884029865264893,-0.4917730689048767,-0.13962168991565704,-0.7223827838897705,-0.10597014427185059,-0.8695405125617981,-0.07477538287639618,-1.0,-0.03938642889261246,-0.4973542392253876,-0.07393407076597214,-0.5047377347946167,-0.07415903359651566,-0.3329451382160187,-0.051896270364522934,-0.24132844805717468,0.06916467100381851,-0.4480641782283783,0.01295209489762783,-0.4368687570095062,0.007222453132271767,-0.2821480333805084,0.026195161044597626,-0.20446482300758362,0.16895824670791626,-0.3735042214393616,0.10719255357980728,-0.37919628620147705,0.08726297318935394,-0.25373712182044983,0.09904445707798004,-0.18339230120182037
PLAY,0.0,0.0,-0.15982156991958618,-0.005188899114727974,-0.32710883021354675,-0.15472008287906647,-0.4447728395462036,-0.23156914114952087,-0.551845371723175,-0.2383880615234375,-0.19318489730358124,-0.4786640405654907,-0.18360362946987152,-0.7149503231048584,-0.1604800671339035,-0.869159460067749,-0.14316332340240479,-1.0,-0.07840002328157425,-0.49935686588287354,-0.10249853134155273,-0.5013822317123413,-0.10075720399618149,-0.34093019366264343,-0.08699212968349457,-0.26263636350631714,0.026541179046034813,-0.46771740913391113,-0.012006876990199089,-0.4527980387210846,-0.021880516782402992,-0.30398979783058167,-0.01299547404050827,-0.24119724333286285,0.12109832465648651,-0.4079524576663971,0.07831185311079025,-0.4018617868423462,0.05279890075325966,-0.27845218777656555,0.053647756576538086,-0.21956206858158112
PLAY,0.0,0.0,-0.16200482845306396,-0.014357221312820911,-0.3258255124092102,-0.1529441624879837,-0.4391228258609772,-0.23731771111488342,-0.5417961478233337,-0.26371148228645325,-0.19757120311260223,-0.49252331256866455,-0.20807096362113953,-0.7249197959899902,-0.21131888031959534,-0.8776643872261047,-0.2153114378452301,-1.0,-0.07912201434373856,-0.5039336085319519,-0.11123846471309662,-0.5447457432746887,-0.1089266687631607,-0.36346593499183655,-0.09638199210166931,-0.23880843818187714,0.029513202607631683,-0.47706660628318787,-0.013125723227858543,-0.4818771183490753,-0.01706189103424549,-0.3129984736442566,-0.012149117887020111,-0.21704363822937012,0.13309910893440247,-0.42349228262901306,0.0901234969496727,-0.4309256970882416,0.0691070556640625,-0.3022671639919281,0.06608738005161285,-0.23439159989356995
PLAY,0.0,0.0,-0.18431773781776428,-0.013681072741746902,-0.36808982491493225,-0.10669521242380142,-0.4970061480998993,-0.1486557126045227,-0.6115899085998535,-0.14754821360111237,-0.23485878109931946,-0.5027943253517151,-0.25477519631385803,-0.7429574728012085,-0.26445943117141724,-0.888883113861084,-0.2672235369682312,-1.0,-0.11075735092163086,-0.5176287293434143,-0.09746808558702469,-0.5615534782409668,-0.07906582951545715,-0.40428945422172546,-0.06522573530673981,-0.28170326352119446,6.52108938083984e-05,-0.4860929548740387,0.006741528399288654,-0.5152652263641357,0.002814684296026826,-0.3576386570930481,-0.005186107940971851,-0.24436147511005402,0.0991005226969719,-0.4312126934528351,0.10090562701225281,-0.477912575006485,0.07450561225414276,-0.3551047444343567,0.04910304769873619,-0.2538846433162689
PLAY,0.0,0.0,-0.19133318960666656,-0.0022711744531989098,-0.37067076563835144,-0.09894382208585739,-0.5047552585601807,-0.15206892788410187,-0.6148385405540466,-0.15313397347927094,-0.25782787799835205,-0.47591716051101685,-0.2758963108062744,-0.7277637124061584,-0.2846607267856598,-0.8767575025558472,-0.29368889331817627,-1.0,-0.1532033383846283,-0.49114930629730225,-0.17285440862178802,-0.5868972539901733,-0.1367487758398056,-0.41247639060020447,-0.10507800430059433,-0.28188759088516235,-0.04442696273326874,-0.4791928827762604,-0.06813020259141922,-0.5578418374061584,-0.049088992178440094,-0.3721271753311157,-0.03616344556212425,-0.24933269619941711,0.06479848921298981,-0.44323745369911194,0.03612019494175911,-0.5418900847434998,0.022929592058062553,-0.3974708616733551,0.02154415100812912,-0.28730669617652893
